Year,Division,Category,Dance_Type,Team_Size,Is_Coed,Rank,Is_Champion,Is_Podium,Is_Top_10,Studio_Name,Team_Name,Country
2016,Open,Open Pom,Pom,Standard,No,2,0,1,1,Pace Elite,Pace Elite,USA
2016,Open,Open Pom,Pom,Standard,No,3,0,1,1,Abe Dance Promotion,Abe Dance Promotion - Blue Force,Japan
2016,Open,Open Pom,Pom,Standard,No,4,0,0,1,South Coast Freestyle,South Coast Freestyle,USA
2016,Open,Open Pom,Pom,Standard,No,5,0,0,1,Golden Hawks,Golden Hawks,Japan
2016,Open,Open Pom,Pom,Standard,No,6,0,0,1,Top Dance Studio,Top Dance Studio,USA
2016,Open,Open Pom,Pom,Standard,No,7,0,0,1,Wing Dance Promotion,Wing Dance Promotion - Silver Wings,Japan
2016,Open,Open Pom,Pom,Standard,No,8,0,0,1,All Star Studio 74,All Star Studio 74,Mexico
2016,Open,Open Pom,Pom,Standard,No,9,0,0,1,Gold Star,Gold Star - Galaxy,Scotland
2016,Open,Open Pom,Pom,Standard,No,10,0,0,1,Team Nanjing,Team Nanjing,China
2016,Open,Open Pom,Pom,Standard,No,11,0,0,0,Golden Dance Academy,Golden Dance Academy - Golden Girls,Colombia
2016,Open,Open Pom,Pom,Standard,No,12,0,0,0,Phoenix Flames,Phoenix Flames,Scotland
2016,Open,Open Pom,Pom,Standard,No,13,0,0,0,Jc Dance And Cheer Academy,Jc Dance And Cheer Academy - White,Scotland
2016,Open,Open Pom,Pom,Standard,No,14,0,0,0,Leopardos,Leopardos,Colombia
2016,Open,Open Pom,Pom,Standard,No,15,0,0,0,Chinese Taipei Cheerleading Assoc,Chinese Taipei Cheerleading Assoc,Taiwan
2016,Open,Open Pom,Pom,Standard,No,16,0,0,0,Rmit Cheerleading Club,Rmit Cheerleading Club - Redbacks,Australia
2016,Open,Open Pom,Pom,Standard,No,17,0,0,0,Red Hot Flames,Red Hot Flames,England
2016,Open,Open Pom,Pom,Standard,No,18,0,0,0,Inferno Cheer & Dance,Inferno Cheer & Dance - Fenix,USA
2016,Open,Open Pom,Pom,Standard,No,19,0,0,0,North Queensland Warriors Cheer & Dance,North Queensland Warriors Cheer & Dance - Reign,Australia
2016,Open,Open Pom,Pom,Standard,No,20,0,0,0,Club Deportivo Titanes All Stars,Club Deportivo Roka,Colombia
2016,Open,Open Pom,Pom,Standard,No,21,0,0,0,Sirens Cheerdance Klubb,Sirens Cheerdance Klubb,Norway
2016,Open,Open Pom,Pom,Standard,No,22,0,0,0,Cheersport North Queensland,Cheersport North Queensland - Powerhouse,USA
2016,Open,Open Pom,Pom,Standard,No,23,0,0,0,Sc Buschhausen,Sc Buschhausen - Silver Stars,USA
2016,Open,Open Pom,Pom,Standard,No,24,0,0,0,Dream Team Senior,Dream Team Senior - Wedding,Poland
2016,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,1,1,1,1,Extreme All Stars | Florida,Extreme All Stars,USA
2016,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,2,0,1,1,Pittsburgh Poison,Pittsburgh Poison - Cyanide,USA
2016,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,3,0,1,1,Star Performance Centre,Star Performance Centre,USA
2016,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,4,0,0,1,Cheer Legendz,Cheer Legendz - Saberz,USA
2016,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,5,0,0,1,Valley Cheer Elite,Valley Cheer Elite - Royal Skulls,USA
2016,Senior,Senior Large Hip Hop,Hip Hop,Large,No,1,1,1,1,Extreme All Stars | Florida,Extreme All Stars,USA
2016,Senior,Senior Large Hip Hop,Hip Hop,Large,No,2,0,1,1,Perfection Cheer Gym,Perfection All Stars - Eminence,USA
2016,Senior,Senior Large Hip Hop,Hip Hop,Large,No,3,0,1,1,Legendary Athletics North (Fl),Legendary Athletics,USA
2016,Senior,Senior Large Hip Hop,Hip Hop,Large,No,4,0,0,1,Pittsburgh Poison,Pittsburgh Poison - Black Widows,USA
2016,Senior,Senior Large Hip Hop,Hip Hop,Large,No,5,0,0,1,Victory Vipers,Victory Vipers - Stellar,USA
2016,Senior,Senior Large Hip Hop,Hip Hop,Large,No,6,0,0,1,Champion Legacy,Champion Legacy,USA
2016,Senior,Senior Large Hip Hop,Hip Hop,Large,No,6,0,0,1,Music City All Stars,Music City Allstars,USA
2016,Senior,Senior Large Jazz,Jazz,Large,No,1,1,1,1,Dancer'S Edge Studio,Dancer'S Edge Studio,USA
2016,Senior,Senior Large Jazz,Jazz,Large,No,2,0,1,1,Dance Dynamics,Dance Dynamics,USA
2016,Senior,Senior Large Jazz,Jazz,Large,No,3,0,1,1,Music City All Stars,Music City Allstars,USA
2016,Senior,Senior Large Jazz,Jazz,Large,No,4,0,0,1,Ohio Valley All-Stars,Ohio Valley All-Stars,USA
2016,Senior,Senior Large Jazz,Jazz,Large,No,5,0,0,1,The Vision Dance Center,The Vision Dance Center,USA
2016,Senior,Senior Large Jazz,Jazz,Large,No,6,0,0,1,Starz Dance Academy,Starz Dance Academy,USA
2016,Senior,Senior Large Pom,Pom,Large,No,1,1,1,1,Energizers Dance Team,Energizers Dance Team,USA
2016,Senior,Senior Large Pom,Pom,Large,No,2,0,1,1,Dancin Bluebonnets,Dancin' Bluebonnets,USA
2016,Senior,Senior Large Pom,Pom,Large,No,3,0,1,1,Dancer'S Edge Studio,Dancer'S Edge Studio,USA
2016,Senior,Senior Large Pom,Pom,Large,No,4,0,0,1,The Vision Dance Center,The Vision Dance Center,USA
2016,Senior,Senior Large Pom,Pom,Large,No,5,0,0,1,Starz Dance Academy,Starz Dance Academy - Elite,USA
2016,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,1,1,1,1,Dance Force Studios,Dance Force Studios - Vitality,USA
2016,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,2,0,1,1,Pittsburgh Poison,Pittsburgh Poison - Dart Frogs,USA
2016,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,3,0,1,1,Champion Legacy,Champion Legacy,USA
2016,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,4,0,0,1,Gold Star All Stars Cheer And Dance,Gold Star - Evolution,USA
2016,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,5,0,0,1,Goddesses Dance Team - Goddesses,Goddesses Dance Team - Goddesses,USA
2016,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,6,0,0,1,Midwest Cheer Elite,Midwest Cheer Elite - Cleveland - Black Ice Crew,USA
2016,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,7,0,0,1,Power Of Dance Llc,The Power Of Dance - Polaris,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,1,1,1,1,Legendary Athletics North (Fl),Legendary Athletics,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,2,0,1,1,Jordan Johnson Productions,Jordan Johnson Productions - Fierce Kids,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,3,0,1,1,Eastern Washington Elite | House Of 509,Eastern Washington Elite - House Of 509,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,4,0,0,1,Bellevue Performance Dance Academy - Senior Black,Bellvue Performance Dance - Senior Black,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,5,0,0,1,Strut Performing Arts,Strut Performing Arts,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,6,0,0,1,Xtreme Dance,Xtreme Dance,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,7,0,0,1,Dynamite Gym,Dynamite Gym - Lady Reigns,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,8,0,0,1,Pittsburgh Pride All Stars,Pittsburgh Pride - Pulse,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,8,0,0,1,Raevin Dance Factory,Raevin Dance Factory - Dance Factory Elite,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,9,0,0,1,Footnotes Fusion,Footnotes Fusion - Baddiez,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,10,0,0,1,Peak Athletics,Peak Athletics - Sabres,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,11,0,0,0,Star Performance Centre,Star Performance Centre,USA
2016,Senior,Senior Small Hip Hop,Hip Hop,Small,No,12,0,0,0,Legacy Elite - Texas,"Legacy Elite Athletics - Black Dance ""Coal Diggaz""",USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,1,1,1,1,Pace Elite,Pace Elite,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,2,0,1,1,The Vision Dance Center,The Vision Dance Center,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,3,0,1,1,Dancin Bluebonnets,Dancin' Bluebonnets,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,4,0,0,1,South Coast Freestyle,South Coast Freestyle,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,5,0,0,1,Music City All Stars,Music City All Stars,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,6,0,0,1,Dance Mania,Dance Mania All-Stars,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,7,0,0,1,Champion Legacy,Champion Legacy,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,8,0,0,1,Star Performance Centre,Star Performance Centre,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,9,0,0,1,Brookfield Dance Academy | Brookfield Center For The Arts,Brookfield Dance Academy,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,10,0,0,1,5678! Dance Studio,5678! Dance Studio,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,11,0,0,0,South Jersey Storm,South Jersey Storm - Turbulence,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,12,0,0,0,Golden Motion,Golden Motion Elite,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,13,0,0,0,Pittsburgh Poison,Pittsburgh Poison - Night Shade,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,14,0,0,0,Cheertastic Dance And Cheerleading,Cheertastic Dance And Cheerleading - Rock Stars,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,15,0,0,0,Raevin Dance Factory,Raevin Dance Factory - Dance Factory Elite,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,16,0,0,0,Adrenaline All Stars,Adrenaline All Stars - Lightning,USA
2016,Senior,Senior Small Jazz,Jazz,Small,No,17,0,0,0,Power Of Dance Llc,The Power Of Dance - Polaris,USA
2016,Senior,Senior Small Pom,Pom,Small,No,1,1,1,1,Cheers Factory,Cheers Factory - Departures,USA
2016,Senior,Senior Small Pom,Pom,Small,No,2,0,1,1,South Coast Freestyle,South Coast Freestyle,USA
2016,Senior,Senior Small Pom,Pom,Small,No,3,0,1,1,Pace Elite,Pace Elite,USA
2016,Senior,Senior Small Pom,Pom,Small,No,4,0,0,1,Champion Legacy,Champion Legacy,USA
2016,Senior,Senior Small Pom,Pom,Small,No,5,0,0,1,Star Performance Centre,Star Performance Centre,USA
2016,Senior,Senior Small Pom,Pom,Small,No,6,0,0,1,Power Of Dance Llc,The Power Of Dance - Polaris,USA
2016,Senior,Senior Small Pom,Pom,Small,No,7,0,0,1,Dance Dynamics,Dance Dynamixs,USA
2016,Senior,Senior Small Pom,Pom,Small,No,8,0,0,1,Kawai Dance Agency Japan,Kawai Dance Agency - Queen Berri,USA
2016,Senior,Senior Small Pom,Pom,Small,No,9,0,0,1,Strut Performing Arts,Strut Performance Arts,USA
2016,Senior,Senior Small Pom,Pom,Small,No,10,0,0,1,Peak Athletics,Peak Athletics Sabers,USA
2017,Junior,Junior Dance,Junior Dance,Standard,No,1,1,1,1,Dancer'S Edge Studio,Dancer'S Edge Studio- Junior Lyrical,USA
2017,Junior,Junior Dance,Junior Dance,Standard,No,2,0,1,1,The Vision Dance Center,The Vision Dance Center,USA
2017,Junior,Junior Dance,Junior Dance,Standard,No,3,0,1,1,Abe Dance Promotion,Abe Dance Promotion- Blue Star,Japan
2017,Junior,Junior Dance,Junior Dance,Standard,No,4,0,0,1,Kawai Dance Agency Japan,Kawai Dance Agency,Japan
2017,Junior,Junior Dance,Junior Dance,Standard,No,5,0,0,1,Strut Performing Arts,Strut Performing Arts Center- Junior Hip Hop,USA
2017,Junior,Junior Dance,Junior Dance,Standard,No,6,0,0,1,Uniques,Uniques Academy,Colombia
2017,Junior,Junior Dance,Junior Dance,Standard,No,7,0,0,1,Kld X-Treme All Star Cheerleaders,Kld All Stars - Elite Reign,USA
2017,Junior,Junior Dance,Junior Dance,Standard,No,8,0,0,1,Mc Planet Dance,Mc Planet Dance,USA
2017,Junior,Junior Dance,Junior Dance,Standard,No,9,0,0,1,Champion Dance & Cheer Allstars,Champion Dance And Cheer All Stars,Scotland
2017,Junior,Junior Dance,Junior Dance,Standard,No,10,0,0,1,Dancing Dream Center,Dancing Dream Center,Mexico
2017,Junior,Junior Dance,Junior Dance,Standard,No,11,0,0,0,Zacs Allstars,Zacs Allstars,USA
2017,Junior,Junior Dance,Junior Dance,Standard,No,12,0,0,0,Rokkaz,Rokkaz- Junior Rokkaz,Germany
2017,Junior,Junior Dance,Junior Dance,Standard,No,13,0,0,0,Ceam,Ceam Mexico- Team 1,Mexico
2017,Junior,Junior Dance,Junior Dance,Standard,No,14,0,0,0,Ceam,Ceam Mexico- Team 2,Mexico
2017,Junior,Junior Dance,Junior Dance,Standard,No,15,0,0,0,Fundacion Tributo,Fundacion Tributo,Colombia
2017,Junior,Junior Dance,Junior Dance,Standard,No,16,0,0,0,Centro Artistico Yesenea Mendoza,Centro Artistico Yesenea Mendoza,Ecuador
2017,Junior,Junior Dance,Junior Dance,Standard,No,17,0,0,0,Jiefang Road Primary School Of Linfen City,Jiefang Road Primary School Of Linfen City,China
2017,Junior,Junior Dance,Junior Dance,Standard,No,18,0,0,0,Black Out Company,Black Out Company,Unknown
2017,Junior,Junior Dance,Junior Dance,Standard,No,19,0,0,0,Palermo De San Jose,Palermo De San Jose,Costa Rica
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,1,1,1,1,World Wings,World Wings,Japan
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,2,0,1,1,Ada Dark Angels,Ada,England
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,3,0,1,1,Top Gun All Stars Main Location Miami,Top Gun All Stars,USA
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,4,0,0,1,Jordan Johnson Productions,Jordan Johnson Productions,USA
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,5,0,0,1,Uis,Uis,Japan
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,6,0,0,1,Next Level Dance Co,Next Level Dance Co.- Supremecy,USA
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,7,0,0,1,Midrash Dance Centre,Midrash Dance Centre,Mexico
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,8,0,0,1,Vengeance Industries,Vengeance Industries,USA
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,9,0,0,1,Estilo Urbano,Estilo Urbano,Colombia
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,10,0,0,1,Rokkaz,Rokkaz,Germany
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,11,0,0,0,Oblivion Allstars,Oblivion Allstars,England
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,12,0,0,0,Fire Wings,Fire Wings Black Crew,Chile
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,13,0,0,0,Tanz Regens,Tanz Regens,Ecuador
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,14,0,0,0,Jg Dance Academy,Jg Academy,England
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,15,0,0,0,Universidad Po;Otecmoca Salemsoama,Universidad Po;Otecmoca Salemsoama,Ecuador
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,16,0,0,0,Yo Dance,Yo Dance,USA
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,17,0,0,0,Tca Tycoons Cheer & Dance Academy,Tca Tycoons Cheer & Dance Academy,England
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,18,0,0,0,Collage Company,Collage Company,Colombia
2017,Open,Open Coed Hip Hop,Hip Hop,Standard,Yes,19,0,0,0,Upa Dance,Upa Dance,Guatemala
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,1,1,1,1,Dance Factory,Dance Factory,Mexico
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,2,0,1,1,Dance Dynamics,Dance Dynamics,USA
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,3,0,1,1,Pace Elite,Pace Elite,USA
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,4,0,0,1,Strut Performing Arts,Strut Performing Arts Center,USA
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,5,0,0,1,Xihua University,Xihua University,China
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,6,0,0,1,Sd Pike,Sd Pike,Slovenia
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,7,0,0,1,Star Spirit,Star Spirit,England
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,8,0,0,1,Balleteatro Dominicano,Balleteatro Dominicano,Canada
2017,Open,Open Coed Jazz,Jazz,Standard,Yes,9,0,0,1,Dazzlers,Dazzlers,Scotland
2017,Open,Open Coed Pom,Pom,Standard,Yes,1,1,1,1,Pace Elite,Pace Elite- If You Want,USA
2017,Open,Open Coed Pom,Pom,Standard,Yes,2,0,1,1,Energizers Dance Team,Energizers,USA
2017,Open,Open Coed Pom,Pom,Standard,Yes,3,0,1,1,Dance Factory,Dance Factory,Mexico
2017,Open,Open Coed Pom,Pom,Standard,Yes,4,0,0,1,Strut Performing Arts,Strut Performing Arts Center,USA
2017,Open,Open Coed Pom,Pom,Standard,Yes,5,0,0,1,Rocheer,Rocheer And Top Dance,Mexico
2017,Open,Open Coed Pom,Pom,Standard,Yes,6,0,0,1,Chengdu Sports University,Chengdu Sport Institute,England
2017,Open,Open Coed Pom,Pom,Standard,Yes,7,0,0,1,Kangjie Middle School,Kangjie Middle School,China
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,1,1,1,1,Dance Dynamics,Dance Dynamics,USA
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,2,0,1,1,Dancin Bluebonnets,Dancin Bluebonnets,USA
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,2,0,1,1,Mt. Eden Ballet Company,Mt. Eden Ballet Academey,USA
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,4,0,0,1,Music City All Stars,Music City All Stars,USA
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,5,0,0,1,The Mathis School Of Dancing,Mathis Dance Studio,Australia
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,6,0,0,1,Golden Hawks,Kashiwa Golden Hawks,Japan
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,7,0,0,1,Dsf Brilliants,Dsf,Japan
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,8,0,0,1,Toxic Cheer And Dance,Toxic Cheer And Dance,USA
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,9,0,0,1,Jc Dance And Cheer Academy,Jc Dance And Cheer Academy,Scotland
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,10,0,0,1,Rsd,Rsd Action,Wales
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,11,0,0,0,Balleteatro Dominicano,Balleteatro Dominco,Canada
2017,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,12,0,0,0,Cheerstars Unique,Cheerstars Unique,USA
2017,Open,Open Hip Hop,Hip Hop,Standard,No,1,1,1,1,Team Philipinas,Team Philipinas,Colombia
2017,Open,Open Hip Hop,Hip Hop,Standard,No,2,0,1,1,South Jersey Storm,South Jersey Storm- Black Ice,USA
2017,Open,Open Hip Hop,Hip Hop,Standard,No,3,0,1,1,Almaden Spirit Athletics,Almaden Spirit Athletics- Paragon,USA
2017,Open,Open Hip Hop,Hip Hop,Standard,No,4,0,0,1,Dollhouse Dance Factory,Dollhouse Dance Factory,USA
2017,Open,Open Hip Hop,Hip Hop,Standard,No,5,0,0,1,Jump Dance Studio,Jump Dance Studio,Norway
2017,Open,Open Hip Hop,Hip Hop,Standard,No,6,0,0,1,Angels Dance Academy (Ada),Angels Dance Academy,England
2017,Open,Open Hip Hop,Hip Hop,Standard,No,7,0,0,1,Dsf Brilliants,Dsf,Japan
2017,Open,Open Hip Hop,Hip Hop,Standard,No,8,0,0,1,Angels Dance Academy (Ada),Angels Dance Academy,England
2017,Open,Open Hip Hop,Hip Hop,Standard,No,9,0,0,1,Estilo Urbano,Estilo Urbano,Colombia
2017,Open,Open Hip Hop,Hip Hop,Standard,No,10,0,0,1,Oblivion Allstars,Oblivion Allstars,England
2017,Open,Open Hip Hop,Hip Hop,Standard,No,11,0,0,0,Fire Wings,Fire Wings Black Crew,Chile
2017,Open,Open Hip Hop,Hip Hop,Standard,No,12,0,0,0,Sportsclub Akropolis As,Sportsclub Akropolis As,Norway
2017,Open,Open Hip Hop,Hip Hop,Standard,No,13,0,0,0,Champion Dance & Cheer Allstars,Champion Dance And All Stars,Scotland
2017,Open,Open Hip Hop,Hip Hop,Standard,No,14,0,0,0,Ausfunk,Ausfunk,USA
2017,Open,Open Hip Hop,Hip Hop,Standard,No,15,0,0,0,Cheer Label Langenfeld,Cheer Label Lagenfeld E.V,Germany
2017,Open,Open Hip Hop,Hip Hop,Standard,No,16,0,0,0,Phoenix Flames,Phoenix Flames,Scotland
2017,Open,Open Hip Hop,Hip Hop,Standard,No,17,0,0,0,Vengeance Industries,Vengeance Industries,USA
2017,Open,Open Hip Hop,Hip Hop,Standard,No,18,0,0,0,Stage Centro De Artes Escenicas,Stage Centro De Artes Escenicas,El Salvador
2017,Open,Open Hip Hop,Hip Hop,Standard,No,19,0,0,0,Upa Dance,Upa Dance,Guatemala
2017,Open,Open Jazz,Jazz,Standard,No,1,1,1,1,The Vision Dance Center,The Vision Dance Center,USA
2017,Open,Open Jazz,Jazz,Standard,No,2,0,1,1,Dancin Bluebonnets,Dancin Bluebonnets,USA
2017,Open,Open Jazz,Jazz,Standard,No,3,0,1,1,Wing Dance Promotion,Wing Dance Promotion,Japan
2017,Open,Open Jazz,Jazz,Standard,No,4,0,0,1,Pace Elite,Pace Elite- Stolen Magic,USA
2017,Open,Open Jazz,Jazz,Standard,No,5,0,0,1,Mt. Eden Ballet Company,Mt. Eden Ballet Academy,USA
2017,Open,Open Jazz,Jazz,Standard,No,6,0,0,1,Odessa Regional Federation,Odessa Regional Federation,Ukraine
2017,Open,Open Jazz,Jazz,Standard,No,7,0,0,1,Brisbane School Of Dance,Brisbane School Of Dance,Scotland
2017,Open,Open Jazz,Jazz,Standard,No,8,0,0,1,Saca Supreme,Saca Supreme,USA
2017,Open,Open Jazz,Jazz,Standard,No,9,0,0,1,The Mathis School Of Dancing,Mathis Dance Studio,Australia
2017,Open,Open Jazz,Jazz,Standard,No,10,0,0,1,Centro Artistico Yesenea Mendoza,Centro Artistico Yesenea Mendoza,Ecuador
2017,Open,Open Jazz,Jazz,Standard,No,11,0,0,0,Golden Girls,The Golden Girls,Colombia
2017,Open,Open Jazz,Jazz,Standard,No,12,0,0,0,Dancing Dream Center,Dancing Dream Center,Mexico
2017,Open,Open Male Hip Hop,Hip Hop,Standard,No,1,1,1,1,Pittsburgh Poison,Pittsburgh Poison All Stars- King Cobras,USA
2017,Open,Open Male Hip Hop,Hip Hop,Standard,No,2,0,1,1,Texas Cheer Allstars,Texas Cheer Allstars- D Towne Boogie,USA
2017,Open,Open Male Hip Hop,Hip Hop,Standard,No,3,0,1,1,Tanz Regens,Tanz Regens,Ecuador
2017,Open,Open Male Hip Hop,Hip Hop,Standard,No,4,0,0,1,Adrenaline All Stars,Adrenaline All Stars- Rush Crew,USA
2017,Open,Open Pom,Pom,Standard,No,1,1,1,1,Planets Dance Company,Planets,Japan
2017,Open,Open Pom,Pom,Standard,No,2,0,1,1,Energizers Dance Team,Energizers- Open Pom,USA
2017,Open,Open Pom,Pom,Standard,No,3,0,1,1,Pace Elite,Pace Elite- Freedom,USA
2017,Open,Open Pom,Pom,Standard,No,4,0,0,1,Golden Hawks,Kashiwa Golden Hawks,Japan
2017,Open,Open Pom,Pom,Standard,No,5,0,0,1,Wing Dance Promotion Silver Wings,Wing Dance Promotion- Silver Wings,Japan
2017,Open,Open Pom,Pom,Standard,No,6,0,0,1,Starz Dance Academy,Starz Dance Academy,USA
2017,Open,Open Pom,Pom,Standard,No,7,0,0,1,Gold Star,Gold Star- Galaxy,Scotland
2017,Open,Open Pom,Pom,Standard,No,8,0,0,1,Jc Dance And Cheer Academy,Jc Dance And Cheer Academy- Jc Glitter White,Scotland
2017,Open,Open Pom,Pom,Standard,No,9,0,0,1,Rocheer,Rocheer And Top Dance,Mexico
2017,Open,Open Pom,Pom,Standard,No,10,0,0,1,Rsd,Rsd Action- Rsd Leading Ladies,Wales
2017,Open,Open Pom,Pom,Standard,No,11,0,0,0,Phoenix Flames,Phoenix Flames,Scotland
2017,Open,Open Pom,Pom,Standard,No,12,0,0,0,Dancing Dream Center,Dancing Dream Center,Mexico
2017,Open,Open Pom,Pom,Standard,No,13,0,0,0,Odessa Regional Federation,Odessa Regional Federation,Ukraine
2017,Open,Open Pom,Pom,Standard,No,14,0,0,0,Monash Mystics,Monash Mystics,Australia
2017,Open,Open Pom,Pom,Standard,No,15,0,0,0,Golden Girls,The Golden Girls,Colombia
2017,Open,Open Pom,Pom,Standard,No,16,0,0,0,Electric Girls,Electric Girls Dance,USA
2017,Open,Open Pom,Pom,Standard,No,17,0,0,0,Julle United Dansforening - Allstars,Julle Allstars,Denmark
2017,Open,Open Pom,Pom,Standard,No,18,0,0,0,Pure Allstars,Pure Allstars Passion,Australia
2017,Open,Open Pom,Pom,Standard,No,19,0,0,0,Dance Kraljica,Dance Kraljica,Croatia
2017,Open,Open Pom,Pom,Standard,No,20,0,0,0,Fire Wings (Chile),Fire Wings- Instituto Santa Maria,Chile
2017,Open,Open Pom,Pom,Standard,No,21,0,0,0,Kif Dance,Kif Dance - Kif Studio 3 Magnetic,Norway
2017,Open,Open Pom,Pom,Standard,No,22,0,0,0,Cuam,Cuam Mexico,Mexico
2017,Open,Open Pom,Pom,Standard,No,23,0,0,0,Club Gorilas,Club Gorilas,Colombia
2017,Open,Open Pom,Pom,Standard,No,24,0,0,0,Magic Devils,Magic Devils,South Korea
2017,Open,Open Pom,Pom,Standard,No,25,0,0,0,Wolves Army Cheer,Wolves Army Cheer,France
2017,Open,Open Pom,Pom,Standard,No,26,0,0,0,Team Pom Brazil,Team Pom Brazil,Brazil
2017,Senior,Senior Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,1,1,1,1,Dance Dynamics,Dance Dynamics,USA
2017,Senior,Senior Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,2,0,1,1,Dancin Bluebonnets,Dancin Bluebonnets- Senior Lyrical,USA
2017,Senior,Senior Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,3,0,1,1,Dance Precisions,Dance Precisions - Contemporary,USA
2017,Senior,Senior Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,4,0,0,1,The Vision Dance Center,The Vision Dance Center,USA
